ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
0.78051;0.30167;9.80665;0.72518;0.50916;9.76654;-6.3E-4;-0.20549;0.07446;0.02993;0.06536;-0.72326;12.9;-8.76;-35.64;245.795;-2.929;-4.929;7618;2021-02-11 20:50:43:896
0.78051;0.30167;9.80665;0.72518;0.50916;9.76654;0.08962;-0.20569;0.0554;-0.04826;0.09041;-0.93096;12.9;-8.76;-35.64;245.795;-2.929;-4.929;7648;2021-02-11 20:50:43:926
0.78051;0.30167;9.80665;0.72518;0.50916;9.76654;0.08962;-0.20569;0.0554;-0.04826;0.09041;-0.93096;12.9;-8.76;-35.64;245.795;-2.929;-4.929;7678;2021-02-11 20:50:43:956
0.7829;0.27533;9.82102;0.62617;0.45645;9.77599;0.08962;-0.20569;0.0554;-0.04826;0.09041;-0.93096;14.16;-7.74;-35.16;249.373;-2.976;-4.247;7708;2021-02-11 20:50:43:986
0.7829;0.27533;9.82102;0.62617;0.45645;9.77599;0.08962;-0.20569;0.0554;-0.04826;0.09041;-0.93096;14.16;-7.74;-35.16;249.373;-2.976;-4.247;7738;2021-02-11 20:50:44:016
0.76136;0.25618;9.84017;0.62617;0.45645;9.77599;0.16495;-0.14795;0.03932;-0.13561;0.05742;-1.12216;14.16;-7.74;-35.16;249.373;-2.976;-4.247;7768;2021-02-11 20:50:44:046
0.76136;0.25618;9.84017;0.62617;0.45645;9.77599;0.16495;-0.14795;0.03932;-0.13561;0.05742;-1.12216;14.16;-7.74;-35.16;249.373;-2.976;-4.247;7798;2021-02-11 20:50:44:076
0.76136;0.25618;9.84017;0.57557;0.3561;9.78327;0.16495;-0.14795;0.03932;-0.13561;0.05742;-1.12216;15.42;-5.76;-35.16;254.386;-2.081;-3.367;7827;2021-02-11 20:50:44:105
0.76136;0.25618;9.84017;0.57557;0.3561;9.78327;0.18839;-0.05364;0.04081;-0.13561;0.05742;-1.12216;15.42;-5.76;-35.16;254.386;-2.081;-3.367;7858;2021-02-11 20:50:44:136
0.75896;0.23463;9.84496;0.57557;0.3561;9.78327;0.18839;-0.05364;0.04081;-0.19242;-0.02077;-1.28831;15.42;-5.76;-35.16;254.386;-2.081;-3.367;7888;2021-02-11 20:50:44:166
0.75896;0.23463;9.84496;0.58904;0.23911;9.78602;0.18839;-0.05364;0.04081;-0.19242;-0.02077;-1.28831;15.42;-5.76;-35.16;254.386;-2.081;-3.367;7917;2021-02-11 20:50:44:195
0.75896;0.23463;9.84496;0.58904;0.23911;9.78602;0.13282;-0.00241;0.08118;-0.19242;-0.02077;-1.28831;15.96;-2.34;-35.4;266.293;-1.397;-3.445;7947;2021-02-11 20:50:44:225
0.76614;0.21069;9.85453;0.58904;0.23911;9.78602;0.13282;-0.00241;0.08118;-0.19242;-0.02077;-1.28831;15.96;-2.34;-35.4;266.293;-1.397;-3.445;7978;2021-02-11 20:50:44:256
0.76614;0.21069;9.85453;0.67636;0.13527;9.78236;0.13282;-0.00241;0.08118;-0.20159;-0.12523;-1.45752;15.96;-2.34;-35.4;266.293;-1.397;-3.445;8008;2021-02-11 20:50:44:286
0.76614;0.21069;9.85453;0.67636;0.13527;9.78236;0.13282;-0.00241;0.08118;-0.20159;-0.12523;-1.45752;15.96;-2.34;-35.4;266.293;-1.397;-3.445;8038;2021-02-11 20:50:44:316
0.79009;0.18196;9.90242;0.67636;0.13527;9.78236;0.06101;0.07682;0.12347;-0.20159;-0.12523;-1.45752;16.32;0.96;-35.16;274.562;-0.79;-3.955;8068;2021-02-11 20:50:44:346
0.79009;0.18196;9.90242;0.67636;0.13527;9.78236;0.06101;0.07682;0.12347;-0.20159;-0.12523;-1.45752;16.32;0.96;-35.16;274.562;-0.79;-3.955;8097;2021-02-11 20:50:44:375
0.79009;0.18196;9.90242;0.825;0.08175;9.77154;0.06101;0.07682;0.12347;-0.15638;-0.20647;-1.61574;16.32;0.96;-35.16;274.562;-0.79;-3.955;8127;2021-02-11 20:50:44:405
0.78051;0.14844;9.93833;0.825;0.08175;9.77154;-0.11205;0.06342;0.17276;-0.15638;-0.20647;-1.61574;16.32;0.96;-35.16;274.562;-0.79;-3.955;8158;2021-02-11 20:50:44:436
0.78051;0.14844;9.93833;0.825;0.08175;9.77154;-0.11205;0.06342;0.17276;-0.15638;-0.20647;-1.61574;14.76;4.98;-35.16;286.442;-0.478;-4.826;8190;2021-02-11 20:50:44:468
0.78051;0.14844;9.93833;0.9803;0.11538;9.75685;-0.11205;0.06342;0.17276;-0.15638;-0.20647;-1.61574;14.76;4.98;-35.16;286.442;-0.478;-4.826;8218;2021-02-11 20:50:44:496
0.76375;0.11732;9.93833;0.9803;0.11538;9.75685;-0.25755;-0.03014;0.18612;-0.08796;-0.22663;-1.75196;14.76;4.98;-35.16;286.442;-0.478;-4.826;8248;2021-02-11 20:50:44:526
0.76375;0.11732;9.93833;0.9803;0.11538;9.75685;-0.25755;-0.03014;0.18612;-0.08796;-0.22663;-1.75196;14.76;4.98;-35.16;286.442;-0.478;-4.826;8278;2021-02-11 20:50:44:556
0.76375;0.11732;9.93833;1.05253;0.20273;9.7479;-0.25755;-0.03014;0.18612;-0.08796;-0.22663;-1.75196;12.36;8.52;-35.4;301.322;-0.674;-5.737;8308;2021-02-11 20:50:44:586
0.76375;0.11732;9.93833;1.05253;0.20273;9.7479;-0.25755;-0.03014;0.18612;-0.08796;-0.22663;-1.75196;12.36;8.52;-35.4;301.322;-0.674;-5.737;8338;2021-02-11 20:50:44:616
0.77812;0.08859;9.912;1.05253;0.20273;9.7479;-0.2783;-0.14998;0.16533;-0.03421;-0.18265;-1.88513;12.36;8.52;-35.4;301.322;-0.674;-5.737;8369;2021-02-11 20:50:44:647
0.77812;0.08859;9.912;1.05253;0.20273;9.7479;-0.2783;-0.14998;0.16533;-0.03421;-0.18265;-1.88513;12.36;8.52;-35.4;301.322;-0.674;-5.737;8398;2021-02-11 20:50:44:676
0.77812;0.08859;9.912;1.0451;0.28738;9.74657;-0.2783;-0.14998;0.16533;-0.03421;-0.18265;-1.88513;8.94;12.12;-36.84;315.334;-1.679;-6.12;8428;2021-02-11 20:50:44:706
0.80685;0.06225;9.87848;1.0451;0.28738;9.74657;-0.2263;-0.25149;0.12855;-0.04093;-0.10324;-2.01219;8.94;12.12;-36.84;315.334;-1.679;-6.12;8458;2021-02-11 20:50:44:736
0.80685;0.06225;9.87848;1.0451;0.28738;9.74657;-0.2263;-0.25149;0.12855;-0.04093;-0.10324;-2.01219;8.94;12.12;-36.84;315.334;-1.679;-6.12;8488;2021-02-11 20:50:44:766
0.80685;0.06225;9.87848;0.98813;0.33826;9.75088;-0.2263;-0.25149;0.12855;-0.04093;-0.10324;-2.01219;8.94;12.12;-36.84;315.334;-1.679;-6.12;8518;2021-02-11 20:50:44:796
0.79727;0.05028;9.85932;0.98813;0.33826;9.75088;-0.15954;-0.31557;0.05278;-0.04093;-0.10324;-2.01219;6.24;14.28;-36.78;327.525;-1.977;-5.786;8547;2021-02-11 20:50:44:825
0.79727;0.05028;9.85932;0.98813;0.33826;9.75088;-0.15954;-0.31557;0.05278;-0.10996;-0.04459;-2.1307;6.24;14.28;-36.78;327.525;-1.977;-5.786;8581;2021-02-11 20:50:44:859
0.79727;0.05028;9.85932;0.90928;0.3276;9.75891;-0.15954;-0.31557;0.05278;-0.10996;-0.04459;-2.1307;6.24;14.28;-36.78;327.525;-1.977;-5.786;8608;2021-02-11 20:50:44:886
0.81163;0.04549;9.80426;0.90928;0.3276;9.75891;-0.08384;-0.30727;0.01337;-0.10996;-0.04459;-2.1307;6.24;14.28;-36.78;327.525;-1.977;-5.786;8640;2021-02-11 20:50:44:918
0.81163;0.04549;9.80426;0.90928;0.3276;9.75891;-0.08384;-0.30727;0.01337;-0.10996;-0.04459;-2.1307;2.94;16.44;-36.0;339.782;-1.914;-5.323;8668;2021-02-11 20:50:44:946
0.81163;0.04549;9.80426;0.84845;0.26011;9.76642;-0.08384;-0.30727;0.01337;-0.21869;-0.03665;-2.26448;2.94;16.44;-36.0;339.782;-1.914;-5.323;8701;2021-02-11 20:50:44:979
0.80685;-0.01676;9.79229;0.84845;0.26011;9.76642;-0.08384;-0.30727;0.01337;-0.21869;-0.03665;-2.26448;2.94;16.44;-36.0;339.782;-1.914;-5.323;8728;2021-02-11 20:50:45:006
0.80685;-0.01676;9.79229;0.84845;0.26011;9.76642;-0.04171;-0.24184;0.08612;-0.21869;-0.03665;-2.26448;2.94;16.44;-36.0;339.782;-1.914;-5.323;8760;2021-02-11 20:50:45:038
0.80685;-0.01676;9.79229;0.84845;0.26011;9.76642;-0.04171;-0.24184;0.08612;-0.21869;-0.03665;-2.26448;-0.84;18.0;-36.48;353.617;-1.52;-4.965;8789;2021-02-11 20:50:45:067
0.78051;-0.06943;9.83538;0.8378;0.15193;9.76962;-0.04171;-0.24184;0.08612;-0.30543;-0.09896;-2.38543;-0.84;18.0;-36.48;353.617;-1.52;-4.965;8819;2021-02-11 20:50:45:097
0.78051;-0.06943;9.83538;0.8378;0.15193;9.76962;-0.07536;-0.18248;0.11456;-0.30543;-0.09896;-2.38543;-0.84;18.0;-36.48;353.617;-1.52;-4.965;8848;2021-02-11 20:50:45:126
0.78051;-0.06943;9.83538;0.8378;0.15193;9.76962;-0.07536;-0.18248;0.11456;-0.30543;-0.09896;-2.38543;-0.84;18.0;-36.48;353.617;-1.52;-4.965;8877;2021-02-11 20:50:45:155
0.78051;-0.06943;9.83538;0.90697;0.02798;9.76458;-0.07536;-0.18248;0.11456;-0.30543;-0.09896;-2.38543;-6.6;18.06;-35.28;12.123;-0.888;-4.901;8907;2021-02-11 20:50:45:185
0.77333;-0.09337;9.92876;0.90697;0.02798;9.76458;-0.07536;-0.18248;0.11456;-0.30543;-0.09896;-2.38543;-6.6;18.06;-35.28;12.123;-0.888;-4.901;8938;2021-02-11 20:50:45:216
0.77333;-0.09337;9.92876;0.90697;0.02798;9.76458;-0.17906;-0.10238;0.13495;-0.32193;-0.18387;-2.47828;-6.6;18.06;-35.28;12.123;-0.888;-4.901;8968;2021-02-11 20:50:45:246
0.77333;-0.09337;9.92876;1.02546;-0.06207;9.75269;-0.17906;-0.10238;0.13495;-0.32193;-0.18387;-2.47828;-6.6;18.06;-35.28;12.123;-0.888;-4.901;8998;2021-02-11 20:50:45:276
0.74699;-0.14605;9.92157;1.02546;-0.06207;9.75269;-0.17906;-0.10238;0.13495;-0.32193;-0.18387;-2.47828;-11.94;17.46;-35.64;25.98;0.363;-6.002;9029;2021-02-11 20:50:45:307
0.74699;-0.14605;9.92157;1.02546;-0.06207;9.75269;-0.30975;-0.07454;0.17338;-0.32193;-0.18387;-2.47828;-11.94;17.46;-35.64;25.98;0.363;-6.002;9057;2021-02-11 20:50:45:335
0.74699;-0.14605;9.92157;1.02546;-0.06207;9.75269;-0.30975;-0.07454;0.17338;-0.26573;-0.24984;-2.55219;-11.94;17.46;-35.64;25.98;0.363;-6.002;9088;2021-02-11 20:50:45:366
0.74699;-0.14605;9.92157;1.07696;-0.08743;9.74694;-0.30975;-0.07454;0.17338;-0.26573;-0.24984;-2.55219;-11.94;17.46;-35.64;25.98;0.363;-6.002;9119;2021-02-11 20:50:45:397
0.74939;-0.17717;9.96946;1.07696;-0.08743;9.74694;-0.34765;-0.10082;0.2718;-0.26573;-0.24984;-2.55219;-17.1;15.54;-31.62;40.446;0.511;-6.305;9148;2021-02-11 20:50:45:426
0.74939;-0.17717;9.96946;1.07696;-0.08743;9.74694;-0.34765;-0.10082;0.2718;-0.26573;-0.24984;-2.55219;-17.1;15.54;-31.62;40.446;0.511;-6.305;9178;2021-02-11 20:50:45:456
0.74939;-0.17717;9.96946;1.14389;-0.04697;9.7396;-0.34765;-0.10082;0.2718;-0.17715;-0.23885;-2.59679;-17.1;15.54;-31.62;40.446;0.511;-6.305;9208;2021-02-11 20:50:45:486
0.77572;-0.19872;10.00537;1.14389;-0.04697;9.7396;-0.3779;-0.158;0.23781;-0.17715;-0.23885;-2.59679;-17.1;15.54;-31.62;40.446;0.511;-6.305;9239;2021-02-11 20:50:45:517
0.77572;-0.19872;10.00537;1.14389;-0.04697;9.7396;-0.3779;-0.158;0.23781;-0.17715;-0.23885;-2.59679;-20.7;11.76;-32.1;55.348;0.274;-6.699;9268;2021-02-11 20:50:45:546
0.77572;-0.19872;10.00537;1.04105;-0.02833;9.7512;-0.3779;-0.158;0.23781;-0.12339;-0.16799;-2.61511;-20.7;11.76;-32.1;55.348;0.274;-6.699;9304;2021-02-11 20:50:45:582
0.76614;-0.17238;9.98382;1.04105;-0.02833;9.7512;-0.3779;-0.158;0.23781;-0.12339;-0.16799;-2.61511;-20.7;11.76;-32.1;55.348;0.274;-6.699;9327;2021-02-11 20:50:45:605
0.76614;-0.17238;9.98382;1.04105;-0.02833;9.7512;-0.30488;-0.189;0.1585;-0.12339;-0.16799;-2.61511;-20.7;11.76;-32.1;55.348;0.274;-6.699;9359;2021-02-11 20:50:45:637
0.76614;-0.17238;9.98382;1.04105;-0.02833;9.7512;-0.30488;-0.189;0.1585;-0.12339;-0.16799;-2.61511;-23.52;5.16;-31.62;76.535;0.166;-6.094;9388;2021-02-11 20:50:45:666
0.76614;-0.17238;9.98382;1.01742;0.03525;9.75367;-0.30488;-0.189;0.1585;-0.12339;-0.16799;-2.61511;-23.52;5.16;-31.62;76.535;0.166;-6.094;9418;2021-02-11 20:50:45:696
0.71587;-0.1652;9.87369;1.01742;0.03525;9.75367;-0.30488;-0.189;0.1585;-0.13195;-0.07208;-2.60167;-23.52;5.16;-31.62;76.535;0.166;-6.094;9448;2021-02-11 20:50:45:726
0.71587;-0.1652;9.87369;1.01742;0.03525;9.75367;-0.28892;-0.21888;0.11564;-0.13195;-0.07208;-2.60167;-23.52;5.16;-31.62;76.535;0.166;-6.094;9478;2021-02-11 20:50:45:756
0.71587;-0.1652;9.87369;0.91652;0.03547;9.76366;-0.28892;-0.21888;0.11564;-0.13195;-0.07208;-2.60167;-23.52;-1.2;-30.9;92.44;-0.206;-5.955;9508;2021-02-11 20:50:45:786
0.68235;-0.13886;9.84256;0.91652;0.03547;9.76366;-0.28892;-0.21888;0.11564;-0.13195;-0.07208;-2.60167;-23.52;-1.2;-30.9;92.44;-0.206;-5.955;9537;2021-02-11 20:50:45:815
0.68235;-0.13886;9.84256;0.91652;0.03547;9.76366;-0.28892;-0.21888;0.11564;-0.19609;-0.01894;-2.52959;-23.52;-1.2;-30.9;92.44;-0.206;-5.955;9569;2021-02-11 20:50:45:847
0.68235;-0.13886;9.84256;0.8506;0.00228;9.76969;-0.19569;-0.1101;0.08557;-0.19609;-0.01894;-2.52959;-23.52;-1.2;-30.9;92.44;-0.206;-5.955;9598;2021-02-11 20:50:45:876
0.64883;-0.07901;9.83538;0.8506;0.00228;9.76969;-0.19569;-0.1101;0.08557;-0.19609;-0.01894;-2.52959;-21.72;-7.14;-30.96;109.984;-0.013;-4.976;9628;2021-02-11 20:50:45:906
0.64883;-0.07901;9.83538;0.8506;0.00228;9.76969;-0.19569;-0.1101;0.08557;-0.26023;-0.03238;-2.41414;-21.72;-7.14;-30.96;109.984;-0.013;-4.976;9659;2021-02-11 20:50:45:937
0.64883;-0.07901;9.83538;0.8506;0.00228;9.76969;-0.21984;-0.01705;0.06902;-0.26023;-0.03238;-2.41414;-21.72;-7.14;-30.96;109.984;-0.013;-4.976;9688;2021-02-11 20:50:45:966
0.61052;-0.04549;9.86651;0.83125;-0.05336;9.77121;-0.21984;-0.01705;0.06902;-0.26023;-0.03238;-2.41414;-21.72;-7.14;-30.96;109.984;-0.013;-4.976;9717;2021-02-11 20:50:45:995
0.61052;-0.04549;9.86651;0.83125;-0.05336;9.77121;-0.21984;-0.01705;0.06902;-0.26023;-0.03238;-2.41414;-18.3;-12.78;-30.54;130.721;0.312;-4.863;9747;2021-02-11 20:50:46:025
0.61052;-0.04549;9.86651;0.83125;-0.05336;9.77121;-0.21984;-0.01705;0.06902;-0.27489;-0.08125;-2.27486;-18.3;-12.78;-30.54;130.721;0.312;-4.863;9778;2021-02-11 20:50:46:056
0.59376;-0.02634;9.8689;0.84044;-0.10353;9.77002;-0.25147;0.06762;0.13958;-0.27489;-0.08125;-2.27486;-18.3;-12.78;-30.54;130.721;0.312;-4.863;9808;2021-02-11 20:50:46:086
0.59376;-0.02634;9.8689;0.84044;-0.10353;9.77002;-0.25147;0.06762;0.13958;-0.27489;-0.08125;-2.27486;-18.3;-12.78;-30.54;130.721;0.312;-4.863;9838;2021-02-11 20:50:46:116
0.59376;-0.02634;9.8689;0.84044;-0.10353;9.77002;-0.25147;0.06762;0.13958;-0.27489;-0.08125;-2.27486;-13.08;-17.4;-30.6;149.297;0.605;-4.917;9867;2021-02-11 20:50:46:145
0.54348;0.02634;9.87848;0.86158;-0.12858;9.76788;-0.30373;0.15013;0.21115;-0.23824;-0.15088;-2.08366;-13.08;-17.4;-30.6;149.297;0.605;-4.917;9898;2021-02-11 20:50:46:176
0.54348;0.02634;9.87848;0.86158;-0.12858;9.76788;-0.30373;0.15013;0.21115;-0.23824;-0.15088;-2.08366;-13.08;-17.4;-30.6;149.297;0.605;-4.917;9928;2021-02-11 20:50:46:206
0.54348;0.02634;9.87848;0.86158;-0.12858;9.76788;-0.30373;0.15013;0.21115;-0.23824;-0.15088;-2.08366;-13.08;-17.4;-30.6;149.297;0.605;-4.917;9958;2021-02-11 20:50:46:236
0.54348;0.02634;9.87848;0.88564;-0.09028;9.76616;-0.34934;0.1621;0.18175;-0.23824;-0.15088;-2.08366;-8.88;-19.86;-31.08;162.999;0.751;-5.041;9987;2021-02-11 20:50:46:265
0.54348;0.0838;9.93594;0.88564;-0.09028;9.76616;-0.34934;0.1621;0.18175;-0.15516;-0.18265;-1.88391;-8.88;-19.86;-31.08;162.999;0.751;-5.041;10017;2021-02-11 20:50:46:295
0.54348;0.0838;9.93594;0.88564;-0.09028;9.76616;-0.34934;0.1621;0.18175;-0.15516;-0.18265;-1.88391;-8.88;-19.86;-31.08;162.999;0.751;-5.041;10048;2021-02-11 20:50:46:326
0.54348;0.0838;9.93594;0.89169;8.0E-5;9.76603;-0.36257;0.11484;0.16512;-0.15516;-0.18265;-1.88391;-8.88;-19.86;-31.08;162.999;0.751;-5.041;10078;2021-02-11 20:50:46:356
0.51715;0.12689;9.95749;0.89169;8.0E-5;9.76603;-0.36257;0.11484;0.16512;-0.15516;-0.18265;-1.88391;-4.86;-20.64;-31.44;174.126;0.0;-5.217;10108;2021-02-11 20:50:46:386
0.51715;0.12689;9.95749;0.89169;8.0E-5;9.76603;-0.36257;0.11484;0.16512;-0.05437;-0.1576;-1.64873;-4.86;-20.64;-31.44;174.126;0.0;-5.217;10138;2021-02-11 20:50:46:416
0.51715;0.12689;9.95749;0.89169;8.0E-5;9.76603;-0.36257;0.11484;0.16512;-0.05437;-0.1576;-1.64873;-4.86;-20.64;-31.44;174.126;0.0;-5.217;10168;2021-02-11 20:50:46:446
0.50039;0.17238;9.92397;0.85743;0.1183;9.76838;-0.32831;0.03493;0.17714;-0.05437;-0.1576;-1.64873;-1.5;-20.04;-31.44;174.126;0.0;-5.217;10197;2021-02-11 20:50:46:475
0.50039;0.17238;9.92397;0.85743;0.1183;9.76838;-0.32831;0.03493;0.17714;-0.05437;-0.1576;-1.64873;-1.5;-20.04;-31.44;184.993;-0.691;-5.016;10227;2021-02-11 20:50:46:505
0.50039;0.17238;9.92397;0.85743;0.1183;9.76838;-0.32831;0.03493;0.17714;0.01588;-0.09102;-1.39888;-1.5;-20.04;-31.44;184.993;-0.691;-5.016;10258;2021-02-11 20:50:46:536
0.50039;0.17238;9.92397;0.78587;0.23401;9.77231;-0.29027;-0.02093;0.14926;0.01588;-0.09102;-1.39888;-1.5;-20.04;-31.44;184.993;-0.691;-5.016;10287;2021-02-11 20:50:46:565
0.48842;0.21787;9.90481;0.78587;0.23401;9.77231;-0.29027;-0.02093;0.14926;0.01588;-0.09102;-1.39888;-1.5;-20.04;-31.44;184.993;-0.691;-5.016;10317;2021-02-11 20:50:46:595
0.48842;0.21787;9.90481;0.78587;0.23401;9.77231;-0.29027;-0.02093;0.14926;0.01588;-0.09102;-1.39888;2.1;-19.26;-32.04;194.034;-1.367;-4.598;10348;2021-02-11 20:50:46:626
0.48842;0.21787;9.90481;0.7016;0.3267;9.77606;-0.19163;-0.06573;0.09284;0.03115;-0.02199;-1.15881;2.1;-19.26;-32.04;194.034;-1.367;-4.598;10378;2021-02-11 20:50:46:656
0.4956;0.27054;9.84256;0.7016;0.3267;9.77606;-0.19163;-0.06573;0.09284;0.03115;-0.02199;-1.15881;2.1;-19.26;-32.04;194.034;-1.367;-4.598;10408;2021-02-11 20:50:46:686
0.4956;0.27054;9.84256;0.7016;0.3267;9.77606;-0.19163;-0.06573;0.09284;0.03115;-0.02199;-1.15881;2.1;-19.26;-32.04;194.034;-1.367;-4.598;10437;2021-02-11 20:50:46:715
0.4956;0.27054;9.84256;0.7016;0.3267;9.77606;-0.19163;-0.06573;0.09284;0.03115;-0.02199;-1.15881;5.58;-17.88;-33.3;206.274;-1.909;-4.105;10467;2021-02-11 20:50:46:745
0.46926;0.28491;9.8282;0.61322;0.38666;9.77982;-0.14396;-0.11612;0.05317;0.00611;0.03115;-0.89736;5.58;-17.88;-33.3;206.274;-1.909;-4.105;10497;2021-02-11 20:50:46:775
0.46926;0.28491;9.8282;0.61322;0.38666;9.77982;-0.14396;-0.11612;0.05317;0.00611;0.03115;-0.89736;5.58;-17.88;-33.3;206.274;-1.909;-4.105;10528;2021-02-11 20:50:46:806
0.46926;0.28491;9.8282;0.61322;0.38666;9.77982;-0.14396;-0.11612;0.05317;0.00611;0.03115;-0.89736;5.58;-17.88;-33.3;206.274;-1.909;-4.105;10558;2021-02-11 20:50:46:836
0.46926;0.28491;9.8282;0.52618;0.4025;9.78425;-0.04495;-0.09605;0.0248;0.00611;0.03115;-0.89736;7.62;-17.52;-33.66;211.244;-2.26;-3.588;10588;2021-02-11 20:50:46:866
0.47405;0.30885;9.85453;0.52618;0.4025;9.78425;-0.04495;-0.09605;0.0248;-0.04337;0.04459;-0.63652;7.62;-17.52;-33.66;211.244;-2.26;-3.588;10618;2021-02-11 20:50:46:896
0.47405;0.30885;9.85453;0.52618;0.4025;9.78425;-0.04495;-0.09605;0.0248;-0.04337;0.04459;-0.63652;7.62;-17.52;-33.66;211.244;-2.26;-3.588;10648;2021-02-11 20:50:46:926
0.47405;0.30885;9.85453;0.46051;0.37305;9.78873;0.01593;-0.04505;0.04426;-0.04337;0.04459;-0.63652;7.62;-17.52;-33.66;211.244;-2.26;-3.588;10678;2021-02-11 20:50:46:956
0.4525;0.33279;9.84256;0.46051;0.37305;9.78873;0.01593;-0.04505;0.04426;-0.04337;0.04459;-0.63652;8.22;-17.22;-33.06;211.212;-2.18;-2.694;10708;2021-02-11 20:50:46:986
0.4525;0.33279;9.84256;0.46051;0.37305;9.78873;0.01593;-0.04505;0.04426;-0.08674;0.02138;-0.40073;8.22;-17.22;-33.06;211.212;-2.18;-2.694;10738;2021-02-11 20:50:47:016
0.4525;0.33279;9.84256;0.46051;0.37305;9.78873;0.01593;-0.04505;0.04426;-0.08674;0.02138;-0.40073;8.22;-17.22;-33.06;211.212;-2.18;-2.694;10770;2021-02-11 20:50:47:048
0.44772;0.31603;9.81144;0.42669;0.30609;9.79258;0.04018;0.01952;0.07871;-0.08674;0.02138;-0.40073;10.32;-16.56;-32.82;215.574;-1.789;-2.495;10803;2021-02-11 20:50:47:081
0.44772;0.31603;9.81144;0.42669;0.30609;9.79258;0.04018;0.01952;0.07871;-0.08674;0.02138;-0.40073;10.32;-16.56;-32.82;215.574;-1.789;-2.495;10828;2021-02-11 20:50:47:106
0.44772;0.31603;9.81144;0.42669;0.30609;9.79258;0.04018;0.01952;0.07871;-0.10934;-0.01772;-0.15027;10.32;-16.56;-32.82;215.574;-1.789;-2.495;10858;2021-02-11 20:50:47:136
0.44772;0.31603;9.81144;0.43608;0.21668;9.79455;0.03798;0.10654;0.03843;-0.10934;-0.01772;-0.15027;10.32;-16.56;-32.82;215.574;-1.789;-2.495;10888;2021-02-11 20:50:47:166
0.47884;0.34477;9.84975;0.43608;0.21668;9.79455;0.03798;0.10654;0.03843;-0.10934;-0.01772;-0.15027;10.32;-16.56;-32.82;215.574;-1.789;-2.495;10918;2021-02-11 20:50:47:196
0.47884;0.34477;9.84975;0.43608;0.21668;9.79455;0.03798;0.10654;0.03843;-0.10934;-0.01772;-0.15027;10.56;-16.02;-33.36;219.191;-1.266;-2.549;10948;2021-02-11 20:50:47:226
0.47884;0.34477;9.84975;0.43608;0.21668;9.79455;0.03798;0.10654;0.03843;-0.10201;-0.05559;0.08858;10.56;-16.02;-33.36;219.191;-1.266;-2.549;10977;2021-02-11 20:50:47:255
0.46926;0.31843;9.85932;0.4795;0.14326;9.79387;-0.01024;0.17517;0.06545;-0.10201;-0.05559;0.08858;10.56;-16.02;-33.36;219.191;-1.266;-2.549;11008;2021-02-11 20:50:47:286
0.46926;0.31843;9.85932;0.4795;0.14326;9.79387;-0.01024;0.17517;0.06545;-0.10201;-0.05559;0.08858;10.68;-15.54;-33.72;219.191;-1.266;-2.549;11038;2021-02-11 20:50:47:316
0.46926;0.31843;9.85932;0.4795;0.14326;9.79387;-0.01024;0.17517;0.06545;-0.10201;-0.05559;0.08858;10.68;-15.54;-33.72;219.191;-1.266;-2.549;11069;2021-02-11 20:50:47:347
0.49081;0.32561;9.88805;0.53349;0.10676;9.79155;-0.04268;0.21885;0.09651;-0.06536;-0.06964;0.29932;10.68;-15.54;-33.72;219.191;-1.266;-2.549;11097;2021-02-11 20:50:47:375
0.49081;0.32561;9.88805;0.53349;0.10676;9.79155;-0.04268;0.21885;0.09651;-0.06536;-0.06964;0.29932;10.68;-15.54;-33.72;219.191;-1.266;-2.549;11127;2021-02-11 20:50:47:405
0.49081;0.32561;9.88805;0.53349;0.10676;9.79155;-0.04268;0.21885;0.09651;-0.06536;-0.06964;0.29932;10.68;-15.54;-33.72;219.191;-1.266;-2.549;11158;2021-02-11 20:50:47:436
0.49799;0.32801;9.88087;0.5795;0.11019;9.78889;-0.09347;0.2226;0.12071;-0.06536;-0.06964;0.29932;10.26;-15.72;-33.72;217.123;-0.624;-3.119;11188;2021-02-11 20:50:47:466
0.49799;0.32801;9.88087;0.5795;0.11019;9.78889;-0.09347;0.2226;0.12071;-0.00489;-0.0617;0.51252;10.26;-15.72;-33.72;217.123;-0.624;-3.119;11218;2021-02-11 20:50:47:496
0.49799;0.32801;9.88087;0.5795;0.11019;9.78889;-0.09347;0.2226;0.12071;-0.00489;-0.0617;0.51252;10.26;-15.72;-33.72;217.123;-0.624;-3.119;11248;2021-02-11 20:50:47:526
0.51236;0.31364;9.91918;0.60852;0.14384;9.78669;-0.09347;0.2226;0.12071;-0.00489;-0.0617;0.51252;8.76;-16.2;-34.02;215.574;-0.84;-3.558;11278;2021-02-11 20:50:47:556
