"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.963665339E2,-3.391906619E-2,-9.447859526E-1,-3.622283936E-1,1.012413161E0
1.963745001E2,-1.828208566E-2,-9.206506014E-1,-3.338146210E-1,9.794712684E-1
1.963824042E2,-1.919108629E-2,-8.985555768E-1,-3.194684982E-1,9.538503781E-1
1.963903082E2,-8.004695177E-3,-8.763960600E-1,-2.904481888E-1,9.233061678E-1
1.963982270E2,-8.523613214E-3,-8.377932310E-1,-2.180185318E-1,8.657379685E-1
1.964061416E2,-4.017937183E-2,-8.040004373E-1,-1.835432053E-1,8.256628811E-1
1.964141425E2,-1.875823736E-2,-7.842990160E-1,-1.318817139E-1,7.955310204E-1
1.964220465E2,2.829134464E-3,-7.358222604E-1,-1.109104156E-1,7.441394514E-1
1.964300116E2,-1.373791695E-2,-6.853519678E-1,-1.062660217E-1,6.936775314E-1
1.964379462E2,-1.811638474E-2,-6.494663954E-1,-5.804252625E-2,6.523064747E-1
1.964458502E2,-8.060842752E-3,-5.981206894E-1,-3.096294403E-2,5.989758260E-1
1.964537946E2,-1.222929358E-2,-5.519950390E-1,-2.012443542E-2,5.524971236E-1
1.964616586E2,5.346655846E-3,-3.852412701E-1,1.728630066E-2,3.856659683E-1
1.964695624E2,-3.587365150E-3,-2.764949799E-1,5.702972412E-2,2.823379757E-1
1.964774970E2,1.196697354E-2,-1.954745054E-1,1.024322510E-1,2.210109879E-1
1.964854010E2,2.580037713E-2,-1.440260410E-1,1.223354340E-1,1.907226215E-1
1.964933356E2,7.041960955E-3,-8.184790611E-2,1.681556702E-1,1.871496683E-1
1.965012701E2,-8.984148502E-3,-5.110442638E-2,2.023830414E-1,2.089288701E-1
1.965092352E2,1.172858477E-2,8.918523788E-3,2.457923889E-1,2.462336253E-1
1.965171698E2,-2.676665783E-3,3.912472725E-2,2.975912094E-1,3.001640164E-1
1.965250739E2,-1.328808069E-2,6.898963451E-2,3.234272003E-1,3.309702353E-1
1.965330084E2,3.431677818E-3,9.068405628E-2,3.685064316E-1,3.795159609E-1
1.965409125E2,9.887903929E-3,1.054766178E-1,3.831615448E-1,3.975372397E-1
1.965488165E2,-2.158033848E-2,9.204697609E-2,4.349250793E-1,4.450822188E-1
1.965568121E2,-2.054947615E-2,1.489645243E-1,4.564523697E-1,4.805845152E-1
1.965647061E2,8.904337883E-3,2.075517178E-1,4.897298813E-1,5.319702618E-1
1.965726813E2,1.867052913E-2,2.555578947E-1,4.843511581E-1,5.479548071E-1
1.965805548E2,1.167351007E-2,3.073048592E-1,4.958457947E-1,5.834685933E-1
1.965884589E2,9.092032909E-3,3.606638908E-1,5.213203430E-1,6.339842327E-1
1.965964240E2,1.381498575E-2,4.163939953E-1,5.274009705E-1,6.721060904E-1
1.966043280E2,2.305912971E-2,4.584343433E-1,5.548858643E-1,7.201333855E-1
1.966122626E2,1.774728298E-2,5.000669956E-1,5.412549973E-1,7.371152815E-1
1.966201361E2,2.172219753E-2,5.422906876E-1,5.561285019E-1,7.770649614E-1
1.966280402E2,8.989334106E-3,5.451917648E-1,5.807199478E-1,7.965867978E-1
1.966359747E2,2.497065067E-2,5.448775291E-1,5.931615829E-1,8.058261094E-1
1.966438261E2,2.873218060E-2,5.809292793E-1,6.169958115E-1,8.479317173E-1
1.966517996E2,3.468620777E-2,6.237051487E-1,6.450691223E-1,8.979562451E-1
1.966597174E2,2.381682396E-2,6.514863968E-1,6.539697647E-1,9.234057718E-1
1.966676825E2,3.421741724E-2,6.911194324E-1,6.910829544E-1,9.779634714E-1
1.966756171E2,2.538460493E-2,7.221841812E-1,6.944360733E-1,1.002215461E0
1.966834873E2,2.598071098E-2,7.531557083E-1,6.876621246E-1,1.020194940E0
1.966914557E2,3.846651316E-2,7.740707397E-1,6.945829391E-1,1.040726017E0
1.966993597E2,4.368716478E-2,7.943761349E-1,6.798648834E-1,1.046498099E0
1.967072638E2,4.367530346E-2,8.330752850E-1,6.882839203E-1,1.081506689E0
1.967152594E2,3.395593166E-2,8.524003029E-1,6.697034836E-1,1.084546927E0
1.967231329E2,5.986279249E-2,8.696858883E-1,6.458024979E-1,1.084895370E0
1.967310980E2,3.065043688E-2,9.000120163E-1,6.041507721E-1,1.084416541E0
1.967389858E2,5.392497778E-2,9.001572132E-1,5.812597275E-1,1.072871746E0
1.967469366E2,4.563319683E-2,9.229354858E-1,5.812740326E-1,1.091683013E0
1.967548731E2,6.810355186E-2,9.200570583E-1,6.071329117E-1,1.104424491E0
1.967627517E2,6.887257099E-2,9.290084839E-1,5.915784836E-1,1.103524035E0
1.967707242E2,7.395267487E-2,9.538486004E-1,6.205768585E-1,1.140355992E0
1.967786444E2,6.937307119E-2,9.316151142E-1,6.180057526E-1,1.120111804E0
1.967865485E2,5.261790752E-2,9.406359196E-1,6.004238129E-1,1.117172025E0
1.967945136E2,4.762548208E-2,9.466214180E-1,6.107177734E-1,1.127535585E0
1.968023695E2,5.916875601E-2,9.152050018E-1,5.966472626E-1,1.094115667E0
1.968103522E2,5.355221033E-2,9.093806744E-1,5.792999268E-1,1.079550580E0
1.968182562E2,6.215125322E-2,9.425871372E-1,5.846004486E-1,1.110896473E0
1.968262213E2,5.390530825E-2,9.588093758E-1,5.987806320E-1,1.131706431E0
1.968341307E2,6.694155931E-2,9.751801491E-1,5.596694946E-1,1.126360262E0
1.968420599E2,5.803358555E-2,9.782786369E-1,5.554265976E-1,1.126452704E0
1.968499945E2,4.173868895E-2,9.910843372E-1,5.122327805E-1,1.116410634E0
1.968578680E2,7.774794102E-2,1.015526772E0,4.969797134E-1,1.133282049E0
1.968657416E2,6.804084778E-2,1.013646841E0,4.858283997E-1,1.126116650E0
1.968736486E2,7.234549522E-2,1.028384566E0,4.930868149E-1,1.142778760E0
1.968815497E2,5.492025614E-2,9.945671558E-1,5.090398788E-1,1.118615957E0
1.968894843E2,4.443854094E-2,1.011013746E0,5.051441193E-1,1.131058867E0
1.968973883E2,5.048584938E-2,1.003752232E0,5.125961304E-1,1.128194201E0
1.969053229E2,3.947287798E-2,9.788262844E-1,5.191078186E-1,1.108662226E0
1.969132532E2,5.449026823E-2,9.636235237E-1,5.632915497E-1,1.117513693E0
1.969211920E2,3.821426630E-2,9.506509304E-1,5.397338867E-1,1.093851082E0
1.969291266E2,4.309701920E-2,9.369862080E-1,5.608177185E-1,1.092848123E0
1.969370001E2,5.979567766E-2,9.139235020E-1,5.597782135E-1,1.073398034E0
1.969448737E2,3.319263458E-2,8.626410961E-1,5.654468536E-1,1.031979436E0
1.969528082E2,5.182236433E-2,8.584618568E-1,5.535488129E-1,1.022770065E0
1.969606818E2,3.669029474E-2,8.235373497E-1,5.507535934E-1,9.914078196E-1
1.969686163E2,2.608627081E-2,7.791686058E-1,5.282859802E-1,9.417379076E-1
1.969764899E2,2.462965250E-2,7.699139118E-1,5.194387436E-1,9.290805453E-1
1.969844244E2,3.030544519E-2,7.281963825E-1,4.816436768E-1,8.735954572E-1
1.969923895E2,1.189154387E-2,7.053971291E-1,4.624710083E-1,8.435673963E-1
1.970002631E2,1.488256454E-2,6.542701721E-1,4.884481430E-1,8.166226407E-1
1.970082282E2,-8.725047112E-3,5.965147018E-1,4.710464478E-1,7.601254317E-1
1.970160712E2,8.115828037E-3,5.533666611E-1,4.916172028E-1,7.402486084E-1
1.970239447E2,-1.634061337E-3,5.009734631E-1,5.023298264E-1,7.094450897E-1
1.970318777E2,-4.283726215E-3,4.565389156E-1,4.865655899E-1,6.672272515E-1
1.970397551E2,-2.624124289E-2,4.030513763E-1,5.161132812E-1,6.553715998E-1
1.970476939E2,-3.134590387E-2,3.504431248E-1,5.456037521E-1,6.492121408E-1
1.970556220E2,-2.489101887E-2,2.958791256E-1,5.414237976E-1,6.174979744E-1
1.970635565E2,-3.991594911E-2,2.301363945E-1,5.539798737E-1,6.012069057E-1
1.970715521E2,-3.801429272E-2,1.145832539E-1,5.462121964E-1,5.593944690E-1
1.970794199E2,-4.852178693E-2,2.809894085E-2,5.322761536E-1,5.352212794E-1
1.970873811E2,-3.637915850E-2,-5.068576336E-2,5.023002625E-1,5.061600966E-1
1.970952919E2,-4.892081022E-2,-9.703850746E-2,4.728908539E-1,4.852169384E-1
1.971031989E2,-5.259913206E-2,-1.532058716E-1,4.566383362E-1,4.845175723E-1
1.971111945E2,-4.700747132E-2,-1.873276234E-1,4.543514252E-1,4.936968284E-1
1.971190521E2,-4.944422841E-2,-2.206667662E-1,4.614877701E-1,5.139158641E-1
1.971270026E2,-5.288752913E-2,-2.430492640E-1,4.468803406E-1,5.114411738E-1
1.971349066E2,-6.277948618E-2,-2.589337826E-1,4.548702240E-1,5.271573658E-1
1.971428107E2,-4.895168543E-2,-2.624557018E-1,4.708271027E-1,5.412554143E-1
1.971507505E2,-5.199930072E-2,-2.698682547E-1,4.537582397E-1,5.304991445E-1
1.971586493E2,-4.613330960E-2,-2.762414217E-1,4.655437469E-1,5.432941981E-1
1.971665911E2,-4.513871670E-2,-3.374987841E-1,4.873456955E-1,5.945155674E-1
1.971744507E2,-5.100587010E-2,-3.910460472E-1,4.740524292E-1,6.166395345E-1
1.971823614E2,-4.446843266E-2,-4.558570385E-1,4.591550827E-1,6.485418036E-1
1.971902956E2,-6.882399321E-2,-5.075010061E-1,4.615030289E-1,6.894048585E-1
1.971981782E2,-5.237039924E-2,-5.434595346E-1,4.355926514E-1,6.984496277E-1
1.972061232E2,-7.890787721E-2,-5.794739723E-1,4.174337387E-1,7.185175460E-1
1.972140371E2,-7.401803136E-2,-6.335488558E-1,3.757343292E-1,7.402966350E-1
1.972220343E2,-7.845589519E-2,-6.634262800E-1,3.345804214E-1,7.471504634E-1
1.972299689E2,-6.603288651E-2,-6.972242594E-1,3.057184219E-1,7.641634403E-1
1.972378424E2,-6.780010462E-2,-7.498989701E-1,2.725515366E-1,8.007681685E-1
1.972457781E2,-8.342039585E-2,-7.493743300E-1,2.498502731E-1,7.943210988E-1
1.972536599E2,-7.966563106E-2,-7.422481179E-1,2.010078430E-1,7.730996277E-1
1.972615546E2,-6.628561020E-2,-7.668530941E-1,1.735401154E-1,7.890333464E-1
1.972694504E2,-6.725472212E-2,-7.891262770E-1,1.679639816E-1,8.096019873E-1
1.972773604E2,-7.516935468E-2,-8.232142329E-1,1.411838531E-1,8.386089587E-1
1.972852966E2,-7.807028294E-2,-8.564680815E-1,1.145858765E-1,8.676188488E-1
1.972931584E2,-8.803248405E-2,-8.693618178E-1,1.001558304E-1,8.795287823E-1
1.973010443E2,-9.067374468E-2,-8.991811275E-1,8.359432220E-2,9.075992722E-1
1.973089678E2,-8.117276430E-2,-9.276879430E-1,7.200145721E-2,9.340118560E-1
1.973168280E2,-6.683933735E-2,-9.281834364E-1,4.862785339E-2,9.318565645E-1
1.973247855E2,-8.325567842E-2,-9.289990067E-1,1.589107513E-2,9.328575394E-1
1.973326747E2,-7.100641727E-2,-9.439268112E-1,-1.438426971E-2,9.467030387E-1
1.973405646E2,-6.102567911E-2,-9.709782600E-1,-3.488731384E-2,9.735194090E-1
1.973484754E2,-7.242575288E-2,-9.919291139E-1,-8.159923553E-2,9.979114649E-1
1.973563572E2,-6.464132667E-2,-9.807083011E-1,-1.186351776E-1,9.899704936E-1
1.973643073E2,-6.869566441E-2,-9.822586775E-1,-1.746959686E-1,1.000034942E0
1.973722113E2,-7.966357470E-2,-9.931752682E-1,-2.283134460E-1,1.022189037E0
1.973801764E2,-5.474293232E-2,-1.007512569E0,-2.554960251E-1,1.040844169E0
1.973880974E2,-7.513469458E-2,-9.918406606E-1,-2.754001617E-1,1.032103855E0
1.973959875E2,-5.712980032E-2,-1.010607719E0,-2.976016998E-1,1.055063291E0
1.974039687E2,-5.106624961E-2,-1.011282921E0,-3.101425171E-1,1.059003913E0
1.974118699E2,-4.973721504E-2,-1.022573709E0,-3.178148270E-1,1.071978100E0
1.974197577E2,-5.767861009E-2,-1.029709578E0,-3.277750015E-1,1.082157608E0
1.974276824E2,-3.820526600E-2,-1.036820769E0,-3.290004730E-1,1.088438451E0
1.974355902E2,-4.720416665E-2,-1.044333577E0,-3.635883331E-1,1.106823080E0
1.974435127E2,-6.057891250E-2,-1.075926661E0,-3.716773987E-1,1.139926346E0
1.974514099E2,-6.171885133E-2,-1.080601096E0,-3.724145889E-1,1.144639931E0
1.974592780E2,-5.310955644E-2,-1.106761456E0,-3.897790909E-1,1.174593242E0
1.974672430E2,-5.393564701E-2,-1.120711327E0,-3.902587891E-1,1.187941435E0
1.974750826E2,-4.475152493E-2,-1.112442851E0,-4.049587250E-1,1.184703914E0
1.974830406E2,-4.251617193E-2,-1.115886688E0,-4.171504974E-1,1.192067642E0
1.974909496E2,-5.203199387E-2,-1.102603197E0,-4.220638275E-1,1.181769442E0
1.974988593E2,-3.964057565E-2,-1.100508451E0,-4.460000992E-1,1.188110397E0
1.975068075E2,-3.900432587E-2,-1.110438466E0,-4.482965469E-1,1.198150541E0
1.975147066E2,-4.054036736E-2,-1.098841906E0,-4.840154648E-1,1.201402524E0
1.975226247E2,-5.120244622E-2,-1.093665600E0,-4.980468750E-1,1.202820362E0
1.975304875E2,-3.544801474E-2,-1.088332295E0,-4.712696075E-1,1.186515398E0
1.975384994E2,-5.299028754E-2,-1.082978487E0,-4.683189392E-1,1.181089752E0
1.975464056E2,-3.435772657E-2,-1.050053716E0,-4.220952988E-1,1.132235709E0
1.975543097E2,-4.641988873E-2,-1.060435057E0,-3.996744156E-1,1.134203224E0
1.975622572E2,-4.638242722E-2,-1.051597834E0,-3.842840195E-1,1.120572863E0
1.975700988E2,-3.164836764E-2,-1.005919218E0,-3.519182205E-1,1.066171434E0
1.975780209E2,-2.634742856E-2,-1.001030684E0,-3.145780563E-1,1.049626586E0
1.975859334E2,-3.759929538E-2,-9.770923257E-1,-2.937955856E-1,1.020999004E0
1.975938605E2,-1.516714692E-2,-9.618332982E-1,-2.847042084E-1,1.003199792E0
1.976017941E2,-3.315207362E-2,-9.226558208E-1,-2.585906982E-1,9.587815043E-1
1.976096562E2,-1.717004180E-2,-8.883545995E-1,-2.393703461E-1,9.201993628E-1
1.976176604E2,-2.019280195E-2,-8.679292798E-1,-2.269897461E-1,8.973479419E-1
1.976255856E2,-2.271851897E-2,-8.069619536E-1,-2.166576385E-1,8.358494231E-1
1.976334861E2,-2.533355355E-2,-7.794129848E-1,-2.011651993E-1,8.053532314E-1
1.976414090E2,-1.372569799E-2,-7.478029728E-1,-1.757621765E-1,7.683033409E-1
1.976493121E2,-6.677627563E-3,-6.902259588E-1,-1.691045761E-1,7.106706851E-1
1.976572051E2,-8.969575167E-3,-6.566230655E-1,-9.015464783E-2,6.628439967E-1
1.976651351E2,-1.589176059E-2,-6.141408682E-1,-7.301521301E-2,6.186701669E-1
1.976730351E2,-1.788207889E-2,-5.745620728E-1,-3.623867035E-2,5.759814107E-1
1.976809670E2,1.391914487E-2,-5.283328295E-1,-6.124496460E-3,5.285516349E-1
1.976888331E2,-4.533469677E-3,-3.745188713E-1,4.792976379E-2,3.776005821E-1
1.976968268E2,-1.086992025E-2,-2.741310596E-1,8.705902100E-2,2.878285361E-1
1.977047412E2,7.261902094E-3,-2.073608637E-1,1.441926956E-1,2.526713210E-1
1.977125850E2,1.148802042E-2,-1.574428082E-1,1.998252869E-1,2.546573339E-1
1.977205244E2,1.875504851E-2,-9.845185280E-2,2.287826538E-1,2.497719397E-1
1.977284002E2,1.169392467E-2,-3.211593628E-2,2.773246765E-1,2.794229007E-1
1.977363382E2,1.972451806E-2,9.598135948E-3,2.917299271E-1,2.925534672E-1
1.977442816E2,-1.195174456E-2,4.664468765E-2,3.166999817E-1,3.203395846E-1
1.977521622E2,-1.817882061E-3,7.903313637E-2,3.157520294E-1,3.254979039E-1
1.977601338E2,-9.264826775E-3,9.594357014E-2,3.508014679E-1,3.638030725E-1
1.977680243E2,-1.181885600E-2,9.603095055E-2,3.582324982E-1,3.710689310E-1
1.977758673E2,-2.107647061E-2,1.047441959E-1,3.670396805E-1,3.822743664E-1
1.977837966E2,1.563400030E-2,1.659066677E-1,4.051828384E-1,4.381125163E-1
1.977916686E2,-1.014351845E-2,2.117221355E-1,4.119262695E-1,4.632627820E-1
1.977996039E2,-5.051165819E-3,2.761498690E-1,4.591226578E-1,5.357964906E-1
1.978075138E2,-7.688999176E-6,3.129479885E-1,4.896173477E-1,5.810865605E-1
1.978154453E2,4.798710346E-3,3.495934010E-1,5.509901047E-1,6.525554912E-1
1.978233736E2,1.416391134E-2,3.936433792E-1,5.738506317E-1,6.960318052E-1
1.978312849E2,1.610767841E-2,4.330940247E-1,6.060419083E-1,7.450615317E-1
1.978392070E2,-3.623962402E-3,4.814496040E-1,6.305780411E-1,7.933697248E-1
1.978470872E2,1.015681028E-2,5.284125805E-1,6.142959595E-1,8.103595139E-1
1.978550806E2,2.161455154E-2,5.436756611E-1,6.198310852E-1,8.247672323E-1
1.978629905E2,-2.423346043E-3,5.381953716E-1,6.160221100E-1,8.180118402E-1
1.978708494E2,2.541065216E-2,5.913379192E-1,6.040124893E-1,8.456697483E-1
1.978787879E2,2.436655760E-2,6.154489517E-1,6.417779922E-1,8.895224183E-1
1.978866744E2,3.753697872E-2,6.499750614E-1,6.338005066E-1,9.086141576E-1
1.978945807E2,3.370690346E-2,6.847515106E-1,6.613130569E-1,9.525522274E-1
1.979024967E2,3.197902441E-2,7.223722935E-1,6.644859314E-1,9.820315379E-1
1.979104193E2,5.156880617E-2,7.574837208E-1,6.814613342E-1,1.020210997E0
1.979183357E2,2.807092667E-2,7.787818909E-1,6.525506973E-1,1.016420987E0
1.979262885E2,4.968738556E-2,7.975313663E-1,6.589298248E-1,1.035718896E0
1.979342535E2,3.986501694E-2,8.215036392E-1,6.648273468E-1,1.057569312E0
1.979421854E2,3.722584248E-2,8.385553360E-1,6.582298279E-1,1.066689890E0
1.979500750E2,5.593889952E-2,8.727271557E-1,6.726560593E-1,1.103289637E0
1.979580304E2,4.556268454E-2,8.839838505E-1,6.621217728E-1,1.105399768E0
1.979659003E2,4.235541821E-2,8.989531994E-1,6.441287994E-1,1.106712585E0
1.979737738E2,4.850798845E-2,9.014616013E-1,6.421012878E-1,1.107826750E0
1.979817389E2,4.480093718E-2,9.124181271E-1,6.223278046E-1,1.105353273E0
1.979896124E2,4.096961021E-2,9.268312454E-1,6.237297058E-1,1.117914761E0
1.979975470E2,4.648232460E-2,9.217097759E-1,6.028003693E-1,1.102305676E0
1.980054205E2,6.604474783E-2,9.476885796E-1,6.027250290E-1,1.125056893E0
1.980133551E2,6.366050243E-2,9.347877502E-1,5.994062424E-1,1.112280828E0
1.980213202E2,5.630326271E-2,9.386041164E-1,5.906133652E-1,1.110392675E0
1.980292242E2,5.355346203E-2,9.304296970E-1,5.572032928E-1,1.085837421E0
1.980371893E2,6.006014347E-2,9.176859856E-1,5.758562088E-1,1.085064589E0
1.980450793E2,5.916130543E-2,9.430646896E-1,5.546379089E-1,1.095670698E0
1.980529974E2,5.070918798E-2,9.512877464E-1,5.757513046E-1,1.113107975E0
1.980609930E2,7.080721855E-2,9.623410702E-1,5.388708115E-1,1.105212988E0
1.980688454E2,5.234110355E-2,9.798824787E-1,5.585861206E-1,1.129126971E0
1.980768012E2,5.267500877E-2,9.851715565E-1,5.631694794E-1,1.136000667E0
1.980847052E2,6.475710869E-2,9.955968857E-1,5.551948547E-1,1.141774044E0
1.980926093E2,5.978202820E-2,1.002504587E0,5.366296768E-1,1.138666215E0
1.981005743E2,5.937725306E-2,9.978032112E-1,5.055065155E-1,1.120122200E0
1.981084479E2,6.364059448E-2,1.005229235E0,4.833164215E-1,1.117197701E0
1.981163824E2,6.754368544E-2,1.004653454E0,4.817438126E-1,1.116229283E0
1.981242786E2,6.143641472E-2,1.006663203E0,4.795284271E-1,1.116733070E0
1.981321906E2,6.714528799E-2,9.728195667E-1,5.341138840E-1,1.111829142E0
1.981401556E2,6.771701574E-2,9.619157314E-1,5.470418930E-1,1.108657883E0
1.981480150E2,4.887503386E-2,9.561250210E-1,5.282735825E-1,1.093451783E0
1.981559943E2,5.385196209E-2,9.048013687E-1,5.495557785E-1,1.059989200E0
1.981638516E2,4.898655415E-2,8.984010220E-1,5.389251709E-1,1.048791885E0
1.981718265E2,2.703475952E-2,8.684012890E-1,5.493192673E-1,1.027912124E0
1.981797675E2,5.263048410E-2,8.687896729E-1,5.349731445E-1,1.021646577E0
1.981876410E2,2.535486221E-2,8.263041973E-1,5.488491058E-1,9.922987637E-1
1.981955746E2,2.913510799E-2,7.986450195E-1,5.455465317E-1,9.676278933E-1
1.982034796E2,2.536070347E-2,7.560880184E-1,5.391788483E-1,9.289919738E-1
1.982113837E2,2.868372202E-2,7.304806709E-1,5.180091858E-1,8.959677913E-1
1.982193135E2,5.349397659E-3,6.814725399E-1,4.964971542E-1,8.431742779E-1
1.982272528E2,3.918379545E-2,6.372423172E-1,4.936914444E-1,8.070590951E-1
1.982352179E2,1.201629639E-3,5.982041359E-1,4.666414261E-1,7.586856086E-1
1.982430724E2,1.806437969E-2,5.334181786E-1,4.848375320E-1,7.210608209E-1
1.982509918E2,-5.719900131E-3,5.029256344E-1,4.861135483E-1,6.994807308E-1
1.982589275E2,-8.344292641E-3,4.440221786E-1,5.206451416E-1,6.843220629E-1
1.982668079E2,-3.947794437E-3,3.761534691E-1,5.310802460E-1,6.508096842E-1
1.982747424E2,-3.331238031E-2,3.469076157E-1,5.173778534E-1,6.238064216E-1
1.982825978E2,-1.959794760E-2,2.779983282E-1,5.180425644E-1,5.882476082E-1
1.982905073E2,-2.741622925E-2,1.089233160E-1,4.970617294E-1,5.095942516E-1
1.982984503E2,-3.371340036E-2,3.364717960E-2,4.871606827E-1,4.894836635E-1
1.983063544E2,-5.969426036E-2,-2.196443081E-2,5.096349716E-1,5.135889847E-1
1.983142889E2,-4.593485594E-2,-7.830488682E-2,4.876537323E-1,4.960320846E-1
1.983221930E2,-5.978724360E-2,-1.260663271E-1,4.926328659E-1,5.120101307E-1
1.983301581E2,-5.479788780E-2,-1.861109734E-1,4.755659103E-1,5.136175990E-1
1.983380577E2,-6.432768703E-2,-2.148498297E-1,4.391641617E-1,4.931162759E-1
1.983459847E2,-5.567625165E-2,-2.239198685E-1,4.311962128E-1,4.890502289E-1
1.983539902E2,-6.283068657E-2,-2.500522137E-1,4.366998672E-1,5.071297455E-1
1.983618190E2,-6.046617031E-2,-2.535871267E-1,4.427356720E-1,5.137873722E-1
1.983697089E2,-5.116724968E-2,-2.663401365E-1,4.495429993E-1,5.250181558E-1
1.983776740E2,-4.712137580E-2,-2.564162016E-1,4.445276260E-1,5.153392114E-1
1.983855200E2,-5.300453305E-2,-3.314002752E-1,4.185323715E-1,5.364745744E-1
1.983934821E2,-7.019028068E-2,-3.710802794E-1,3.959312439E-1,5.471643255E-1
1.984013861E2,-6.090670824E-2,-4.219846725E-1,3.953218460E-1,5.814293189E-1
1.984092820E2,-6.355988979E-2,-4.752633572E-1,3.714065552E-1,6.065129409E-1
1.984172553E2,-8.013284206E-2,-5.286998749E-1,3.911800385E-1,6.625455853E-1
1.984251288E2,-7.771700621E-2,-5.816088915E-1,3.705797195E-1,6.940015593E-1
1.984330939E2,-7.970410585E-2,-6.270174980E-1,3.625373840E-1,7.286542679E-1
1.984409369E2,-7.430991530E-2,-6.614814997E-1,3.357372284E-1,7.455194326E-1
1.984488409E2,-7.579061389E-2,-6.863666177E-1,2.974491119E-1,7.518772009E-1
1.984568060E2,-8.419427276E-2,-7.402520776E-1,2.547950745E-1,7.873895757E-1
1.984646796E2,-7.105183601E-2,-7.560878396E-1,2.244939804E-1,7.919057594E-1
1.984726447E2,-7.864582539E-2,-7.361353040E-1,1.975440979E-1,7.662271349E-1
1.984805487E2,-7.897439599E-2,-7.443647981E-1,1.778354645E-1,7.693772548E-1
1.984885138E2,-7.976487279E-2,-7.896388769E-1,1.601018906E-1,8.096447408E-1
1.984964789E2,-8.765116334E-2,-8.144732118E-1,1.162767410E-1,8.273872247E-1
1.985043524E2,-5.701962113E-2,-8.425468206E-1,8.946990967E-2,8.492003573E-1
1.985122870E2,-8.363193274E-2,-8.586780429E-1,8.212375641E-2,8.666409827E-1
1.985201910E2,-6.966429949E-2,-8.862557411E-1,5.575561523E-2,8.907362359E-1
1.985280646E2,-7.942283154E-2,-9.121800065E-1,2.960872650E-2,9.161097244E-1
1.985359991E2,-6.755083799E-2,-9.338626266E-1,2.043724060E-2,9.365256012E-1
1.985438490E2,-6.294780970E-2,-9.399064183E-1,-7.733345032E-3,9.420436861E-1
1.985517768E2,-7.487452030E-2,-9.581198692E-1,-3.568649292E-2,9.617033864E-1
1.985596693E2,-6.754592061E-2,-9.689942002E-1,-7.314682007E-2,9.740958211E-1
1.985675751E2,-8.146095276E-2,-9.870208502E-1,-9.602928162E-2,9.950214412E-1
1.985754930E2,-8.321350813E-2,-9.918664098E-1,-1.379442215E-1,1.004864205E0
1.985833835E2,-5.623719096E-2,-9.958528876E-1,-1.725893021E-1,1.012261163E0
1.985913668E2,-6.266850233E-2,-1.005250216E0,-1.927328110E-1,1.025476120E0
1.985992332E2,-4.763832688E-2,-1.026417613E0,-2.367839813E-1,1.054452076E0
1.986071356E2,-4.933765531E-2,-1.031461716E0,-2.615604401E-1,1.065251773E0
1.986150793E2,-5.314475298E-2,-1.044524193E0,-2.886199951E-1,1.084968504E0
1.986229369E2,-4.483941197E-2,-1.037361741E0,-3.084201813E-1,1.083168022E0
1.986308727E2,-6.033411622E-2,-1.031058908E0,-3.568572998E-1,1.092735013E0
1.986387335E2,-4.691568017E-2,-1.049683213E0,-3.405656815E-1,1.104545568E0
1.986467474E2,-6.453189254E-2,-1.049629807E0,-3.864231110E-1,1.120361512E0
1.986546381E2,-4.848068953E-2,-1.037411690E0,-4.011354446E-1,1.113320725E0
1.986625555E2,-2.140277624E-2,-1.063850164E0,-3.782234192E-1,1.129286592E0
1.986704480E2,-5.177432299E-2,-1.081091166E0,-4.198226929E-1,1.160900419E0
